Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC413032	-10861.303981	-10861.303982	-2e-06	Xylo	NonCanon	 tankyrase 	1	1
LOC413065	-3369.457669	-3368.868184	1.17897	Xylo	NonCanon	 transmembrane protein 164 	0.277565782853117	1
LOC413074	-15810.262086	-15810.262086	0	Xylo	NonCanon	 dosage compensation regulator 	1	1
LOC413087	-9267.531088	-9267.531088	0	Xylo	NonCanon	 tRNA (uracil-5-)-methyltransferase homolog A 	1	1
LOC413106	-8425.934204	-8425.682615	0.503178	Xylo	NonCanon	 uncharacterized LOC413106 	0.478107055002129	1
LOC413110	-2357.528978	-2357.528978	0	Xylo	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC1 	1	1
LOC413119	-9907.018122	-9906.894753	0.246738	Xylo	Canon	 heparan-alpha-glucosaminide N-acetyltransferase 	0.61938137566188	1
LOC413126	-7983.720597	-7983.720597	0	Xylo	Canon	 serine/threonine-protein kinase Tao 	1	1
LOC413133	-4611.851606	-4609.380549	4.94211	Xylo	NonCanon	 heparan sulfate glucosamine 3-O-sulfotransferase 6 	0.0262100221659319	1
LOC413153	-6824.332376	-6824.163081	0.33859	Xylo	Canon	 uncharacterized LOC413153 	0.560644233482944	1
LOC413179	-2625.108138	-2625.108138	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 7 	1	1
LOC413194	-6046.504343	-6040.676074	11.6565	Xylo	Canon	 myeloid differentiation primary response protein MyD88-A 	0.000639785963441402	0.657699970417761
LOC413196	-3030.144699	-3029.91011	0.469178	Xylo	NonCanon	 ribosome maturation protein SBDS 	0.493365570200813	1
LOC413208	-7431.496733	-7430.738127	1.51721	Xylo	NonCanon	 rab11 family-interacting protein 2 	0.218042192127509	1
LOC413228	-7183.671777	-7183.671777	0	Xylo	NonCanon	 5-aminolevulinate synthase, erythroid-specific, mitochondrial 	1	1
LOC413233	-9524.582962	-9524.484163	0.197598	Xylo	NonCanon	 methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial 	0.656666697040651	1
LOC413240	-2590.129582	-2590.129582	0	Xylo	NonCanon	 palmitoyltransferase ZDHHC3 	1	1
LOC413242	-9231.437908	-9229.16843	4.53896	Xylo	NonCanon	 bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 	0.0331317155219777	1
LOC413246	-1773.736264	-1773.736264	0	Xylo	NonCanon	 ras-related protein Rap1 	1	1
LOC413250	-8332.457389	-8330.302653	4.30947	Xylo	NonCanon	 threonylcarbamoyladenosine tRNA methylthiotransferase 	0.0379007679281138	1
LOC413271	-6057.168352	-6055.523223	3.29026	Xylo	NonCanon	 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase I 	0.0696919856425763	1
LOC413275	-3471.598041	-3471.598041	0	Xylo	NonCanon	 cytoplasmic phosphatidylinositol transfer protein 1 	1	1
LOC413297	-3440.755141	-3440.755141	0	Xylo	NonCanon	 transmembrane protein 185A 	1	1
LOC413305	-8380.785151	-8380.324152	0.921998	Xylo	NonCanon	 lysophospholipid acyltransferase 7 	0.336950909023568	1
LOC413365	-4213.459076	-4213.459076	0	Xylo	NonCanon	 nucleoporin SEH1 	1	1
LOC413383	-3990.59092	-3987.247809	6.68622	Xylo	NonCanon	 carbonic anhydrase-related protein 10 	0.009716100517113	1
LOC413389	-7714.61251	-7712.522908	4.1792	Xylo	Canon	 dual specificity mitogen-activated protein kinase kinase hemipterous 	0.0409230134861513	1
LOC413394	-2010.98213	-2010.98213	0	Xylo	Canon	 vesicle-trafficking protein SEC22b-B 	1	1
LOC413411	-8656.878732	-8656.878732	0	Xylo	Canon	 myotubularin-related protein 14 	1	1
LOC413430	-5816.123525	-5816.123525	0	Xylo	Canon	 RAC serine/threonine-protein kinase 	1	1
LOC413489	-6379.670113	-6379.670113	0	Xylo	Canon	 deoxyribonuclease-2-alpha 	1	1
LOC413495	-3062.591673	-3062.591673	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 27 	1	1
LOC413510	-16200.024959	-16199.805299	0.43932	Xylo	NonCanon	 SNF-related serine/threonine-protein kinase 	0.507450845106646	1
LOC413520	-3290.54985	-3290.54985	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 4 	1	1
LOC413529	-6611.391813	-6610.923777	0.936072	Xylo	NonCanon	 something about silencing protein 10 	0.333290074254634	1
LOC413534	-5884.977866	-5884.977866	0	Xylo	NonCanon	 probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial 	1	1
LOC413542	-14151.087459	-14151.087459	0	Xylo	NonCanon	 polyribonucleotide nucleotidyltransferase 1, mitochondrial 	1	1
LOC413544	-7349.605291	-7349.605291	0	Xylo	NonCanon	 peptidylprolyl isomerase domain and WD repeat-containing protein 1 	1	1
LOC413567	-4586.615391	-4583.779803	5.67118	Xylo	NonCanon	 L-xylulose reductase 	0.0172458516217984	1
LOC413573	-3467.096646	-3467.065527	0.062238	Xylo	NonCanon	 set1/Ash2 histone methyltransferase complex subunit ASH2 	0.802993028972951	1
LOC413575	-10361.904857	-10361.904857	0	Xylo	NonCanon	 facilitated trehalose transporter Tret1 	1	1
LOC413576	-8651.827581	-8651.827581	0	Xylo	NonCanon	 facilitated trehalose transporter Tret1-2 homolog 	1	1
LOC413579	-6944.530825	-6944.530825	0	Xylo	NonCanon	 endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 	1	1
LOC413583	-5832.244846	-5832.142349	0.204994	Xylo	NonCanon	 uncharacterized LOC413583 	0.650719674907525	1
LOC413601	-3136.931135	-3136.540594	0.781082	Xylo	NonCanon	 adenine phosphoribosyltransferase 	0.376810429894071	1
LOC413614	-1777.958698	-1777.958697	2e-06	Xylo	NonCanon	 ras-related protein Rab-14 	0.998871621209031	1
LOC413619	-2282.145612	-2282.145612	0	Xylo	NonCanon	 RNA polymerase II subunit A C-terminal domain phosphatase SSU72 	1	1
LOC413643	-5606.761923	-5604.912893	3.69806	Xylo	NonCanon	 N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein 	0.0544757723687668	1
LOC413668	-9639.793939	-9639.252075	1.08373	Xylo	Canon	 run domain Beclin-1-interacting and cysteine-rich domain-containing protein 	0.297864625614423	1
LOC413672	-8879.320911	-8879.320911	0	Xylo	NonCanon	 hexosaminidase D 	1	1
LOC413678	-6232.680075	-6232.570233	0.219684	Xylo	NonCanon	 serine--pyruvate aminotransferase, mitochondrial 	0.639280800047406	1
LOC413688	-6367.210393	-6367.210393	0	Xylo	NonCanon	 DNA-directed RNA polymerase III subunit RPC5 	1	1
LOC413699	-6574.91062	-6574.91062	0	Xylo	NonCanon	 ubiquitin thioesterase trabid 	1	1
LOC413713	-9222.837922	-9222.270978	1.13389	Xylo	NonCanon	 glycosyltransferase 25 family member 	0.28694711334247	1
LOC413736	-6733.96645	-6733.503758	0.925384	Xylo	NonCanon	 serine/threonine-protein kinase SIK2 	0.336065269360677	1
LOC413742	-8691.275767	-8691.275767	0	Xylo	Canon	 signal transducer and activator of transcription 5B 	1	1
LOC413772	-6427.038502	-6427.038502	0	Xylo	Canon	 suppressor of cytokine signaling 7 	1	1
LOC413782	-10204.44932	-10194.629744	19.6392	Xylo	Canon	 cartilage oligomeric matrix protein 	9.3530470980851e-06	0.00980199335879318
LOC413796	-13445.549708	-13445.549708	0	Xylo	NonCanon	 methionine--tRNA ligase, cytoplasmic 	1	1
LOC413815	-5052.293411	-5052.293411	0	Xylo	NonCanon	 CCA tRNA nucleotidyltransferase 1, mitochondrial 	1	1
LOC413827	-3051.884675	-3051.884675	0	Xylo	NonCanon	 ras-related protein Rab-40C 	1	1
LOC413854	-10471.760414	-10471.644648	0.231532	Xylo	NonCanon	 xylosyltransferase oxt 	0.630390193034699	1
LOC413873	-19751.544545	-19748.623359	5.84237	Xylo	NonCanon	 S phase cyclin A-associated protein in the endoplasmic reticulum 	0.0156447398492532	1
LOC413878	-7963.703183	-7963.703183	0	Xylo	NonCanon	 glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial 	1	1
LOC413881	-1661.599412	-1661.599412	0	Xylo	Canon	 AP-3 complex subunit sigma-2 	1	1
LOC413889	-4364.999854	-4364.999854	0	Xylo	NonCanon	 cytoplasmic tRNA 2-thiolation protein 1 	1	1
LOC413909	-6454.490052	-6454.490052	0	Xylo	NonCanon	 tyrosine--tRNA ligase, cytoplasmic 	1	1
LOC413914	-3643.864628	-3643.864628	0	Xylo	NonCanon	 carbohydrate sulfotransferase 11 	1	1
LOC413916	-3320.680465	-3320.679929	0.001072	Xylo	NonCanon	 transmembrane protein 64 	0.973880800308091	1
LOC413917	-7412.129894	-7412.124473	0.010842	Xylo	NonCanon	 alpha-1,2-mannosyltransferase ALG9 	0.917070211102018	1
LOC413950	-12384.587217	-12383.96192	1.25059	Xylo	NonCanon	 N-alpha-acetyltransferase 25, NatB auxiliary subunit 	0.263439820400809	1
LOC413976	-2372.296608	-2368.93506	6.7231	Xylo	NonCanon	 derlin-2 	0.00951720610712271	1
LOC413987	-6250.187124	-6250.061032	0.252184	Xylo	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 5 	0.615541437028516	1
LOC414009	-7146.532382	-7146.532382	0	Xylo	NonCanon	 microprocessor complex subunit DGCR8 	1	1
LOC414027	-1939.009335	-1938.881107	0.256456	Xylo	NonCanon	 N-alpha-acetyltransferase 20 	0.612565452099964	1
LOC414035	-3401.557686	-3401.557686	0	Xylo	NonCanon	 lachesin 	1	1
LOC414039	-1059.458441	-1059.458436	1e-05	Xylo	NonCanon	 probable small nuclear ribonucleoprotein Sm D2 	0.997476871683194	1
LOC494509	-4060.1028	-4060.1028	0	Xylo	Canon	 malvolio 	1	1
LOC550659	-4024.106832	-4021.71812	4.77742	Xylo	NonCanon	 adiponectin receptor protein 	0.0288352915649946	1
LOC550695	-7816.242443	-7816.242443	0	Xylo	NonCanon	 carnitine O-palmitoyltransferase 1, liver isoform 	1	1
LOC550701	-4189.747105	-4189.747105	0	Xylo	NonCanon	 peptidyl-prolyl cis-trans isomerase FKBP8 	1	1
LOC550710	-2253.958536	-2253.958536	0	Xylo	Canon	 serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform 	1	1
LOC550716	-16255.429256	-16250.211634	10.4352	Xylo	Canon	 clathrin heavy chain 	0.00123636159350413	1
LOC550767	-3207.770352	-3205.554808	4.43109	Xylo	NonCanon	 ribose 5-phosphate isomerase A 	0.0352899641284524	1
LOC550780	-3221.42997	-3221.42997	0	Xylo	NonCanon	 N-terminal Xaa-Pro-Lys N-methyltransferase 1 	1	1
LOC550789	-4126.60487	-4126.601038	0.007664	Xylo	NonCanon	 selenocysteine Se-methyltransferase 	0.930238894524061	1
LOC550804	-8600.635519	-8600.635519	0	Xylo	NonCanon	 transketolase 	1	1
LOC550829	-21939.807232	-21937.688756	4.23695	Xylo	NonCanon	 DNA-directed RNA polymerase II subunit RPB1 	0.0395531627203633	1
LOC550834	-817.640553	-817.630483	0.02014	Xylo	NonCanon	 small ubiquitin-related modifier 3 	0.887146776443213	1
LOC550869	-6653.537884	-6650.740909	5.59395	Xylo	Canon	 N-acetylglucosamine-6-sulfatase 	0.0180226103823331	1
LOC550881	-2536.06665	-2536.06665	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 8 	1	1
LOC550884	-6812.087089	-6812.053888	0.066402	Xylo	Canon	 N-sulphoglucosamine sulphohydrolase 	0.796649363405712	1
LOC550885	-6911.304667	-6910.727385	1.15456	Xylo	NonCanon	 nicotinate phosphoribosyltransferase 	0.282596612422854	1
LOC550901	-4659.48897	-4659.48897	0	Xylo	NonCanon	 protein phosphatase methylesterase 1 	1	1
LOC550903	-10070.287431	-10069.995377	0.584108	Xylo	NonCanon	 arginine--tRNA ligase, cytoplasmic 	0.444706605962312	1
LOC550955	-3015.102943	-3015.102053	0.00178	Xylo	NonCanon	 putative gamma-glutamylcyclotransferase CG2811 	0.966347197462732	1
LOC550970	-2253.395362	-2251.187647	4.41543	Xylo	NonCanon	 lysophosphatidylcholine acyltransferase 	0.0356153012843057	1
LOC550998	-3088.930491	-3087.130724	3.59953	Xylo	NonCanon	 carbohydrate sulfotransferase 11 	0.0577959088572888	1
LOC551009	-7267.134317	-7267.134317	0	Xylo	NonCanon	 protein-glutamate O-methyltransferase 	1	1
LOC551012	-7929.924066	-7920.020423	19.8073	Xylo	Canon	 cation-independent mannose-6-phosphate receptor 	8.56549191557315e-06	0.00898520101943623
LOC551036	-4706.816811	-4706.816811	0	Xylo	Canon	 vacuole membrane protein 1 	1	1
LOC551042	-2723.625274	-2723.625274	0	Xylo	NonCanon	 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 	1	1
LOC551057	-3201.227796	-3201.227796	0	Xylo	Canon	 autophagy protein 5 	1	1
LOC551088	-5542.807768	-5540.46258	4.69038	Xylo	NonCanon	 asparagine--tRNA ligase, cytoplasmic 	0.0303319387209738	1
LOC551093	-7064.338562	-7064.338562	0	Xylo	Canon	 V-type proton ATPase catalytic subunit A 	1	1
LOC551100	-3023.129151	-3023.129151	0	Xylo	Canon	 endophilin-B1 	1	1
LOC551114	-2324.686846	-2324.686846	0	Xylo	NonCanon	 methyltransferase-like protein 9 	1	1
LOC551116	-3519.661473	-3518.326874	2.6692	Xylo	NonCanon	 histidine protein methyltransferase 1 homolog 	0.10230743748208	1
LOC551133	-4745.906137	-4745.635256	0.541762	Xylo	NonCanon	 methyltransferase-like protein 6 	0.461703412534906	1
LOC551177	-1930.592268	-1930.592268	0	Xylo	NonCanon	 U11/U12 small nuclear ribonucleoprotein 35 kDa protein 	1	1
LOC551194	-6825.569825	-6825.569825	0	Xylo	NonCanon	 glutathione hydrolase 7 	1	1
LOC551198	-3718.000541	-3718.000278	0.000526	Xylo	Canon	 serine/threonine-protein kinase STK11 	0.981702369142429	1
LOC551207	-9934.39632	-9931.64881	5.49502	Xylo	NonCanon	 RNA polymerase II subunit A C-terminal domain phosphatase 	0.0190707096445833	1
LOC551208	-4445.762798	-4445.762798	0	Xylo	NonCanon	 3-hydroxyisobutyrate dehydrogenase, mitochondrial 	1	1
LOC551212	-8443.710762	-8443.710762	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 16 	1	1
LOC551219	-7524.185792	-7524.185792	0	Xylo	NonCanon	 DNA polymerase iota 	1	1
LOC551231	-4950.125786	-4950.125786	0	Xylo	NonCanon	 phosphatidate cytidylyltransferase, photoreceptor-specific 	1	1
LOC551248	-1833.145427	-1833.145427	0	Xylo	NonCanon	 tetraspanin-31-A 	1	1
LOC551276	-6594.389951	-6594.080289	0.619324	Xylo	NonCanon	 isocitrate dehydrogenase [NADP] cytoplasmic 	0.431298602725656	1
LOC551290	-5731.187709	-5728.300203	5.77501	Xylo	Canon	 cathepsin O 	0.0162556276556698	1
LOC551304	-616.770521	-616.770521	0	Xylo	NonCanon	 selenoprotein K-like 	1	1
LOC551314	-10208.522139	-10205.709863	5.62455	Xylo	Canon	 heparan-alpha-glucosaminide N-acetyltransferase 	0.0177106121863077	1
LOC551324	-5244.34341	-5244.34341	0	Xylo	NonCanon	 transmembrane protein 19 	1	1
LOC551353	-2673.167252	-2673.167252	0	Xylo	NonCanon	 translocon-associated protein subunit alpha 	1	1
LOC551364	-5756.237407	-5756.237407	0	Xylo	NonCanon	 homeobox protein SIX3 	1	1
LOC551379	-6006.155814	-6001.987087	8.33745	Xylo	NonCanon	 chitobiosyldiphosphodolichol beta-mannosyltransferase 	0.00388360692701331	1
LOC551381	-1153.788197	-1152.762732	2.05093	Xylo	NonCanon	 uncharacterized LOC551381 	0.15211324735624	1
LOC551384	-4586.565807	-4586.565807	0	Xylo	Canon	 autophagy-related protein 13 	1	1
LOC551392	-5843.690745	-5841.428543	4.5244	Xylo	NonCanon	 U11/U12 small nuclear ribonucleoprotein 48 kDa protein 	0.0334147905355539	1
LOC551395	-6402.306813	-6399.286802	6.04002	Xylo	NonCanon	 acetyl-CoA acetyltransferase, cytosolic 	0.0139851257994437	1
LOC551398	-14737.058161	-14732.807333	8.50166	Xylo	NonCanon	 DNA polymerase delta catalytic subunit 	0.00354822621954559	1
LOC551405	-6989.109183	-6988.915897	0.386572	Xylo	NonCanon	 4-nitrophenylphosphatase 	0.534106830402497	1
LOC551413	-2005.636037	-2005.636037	0	Xylo	NonCanon	 U3 small nucleolar ribonucleoprotein protein IMP3 	1	1
LOC551414	-4316.864251	-4316.246351	1.2358	Xylo	NonCanon	 probable 18S rRNA (guanine-N(7))-methyltransferase 	0.266282034245885	1
LOC551416	-6700.07225	-6697.709541	4.72542	Xylo	NonCanon	 uncharacterized LOC551416 	0.029719924210958	1
LOC551425	-12986.496492	-12986.496492	0	Xylo	NonCanon	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 	1	1
LOC551426	-4222.490713	-4222.490713	0	Xylo	NonCanon	 uncharacterized LOC551426 	1	1
LOC551435	-7491.992243	-7488.609141	6.7662	Xylo	NonCanon	 protein disulfide-isomerase 	0.00929004345095064	1
LOC551439	-4179.370921	-4179.370429	0.000984	Xylo	NonCanon	 carnosine N-methyltransferase 	0.974975443403081	1
LOC551441	-3474.832856	-3473.799374	2.06696	Xylo	NonCanon	 transmembrane protein 165 	0.150521294862251	1
LOC551445	-3839.702798	-3839.702798	0	Xylo	NonCanon	 heparin sulfate O-sulfotransferase 	1	1
LOC551447	-5445.679582	-5442.600146	6.15887	Xylo	NonCanon	 mannose-6-phosphate isomerase 	0.0130754713578459	1
LOC551448	-3110.71318	-3110.71318	0	Xylo	NonCanon	 ribose-phosphate pyrophosphokinase 1 	1	1
LOC551452	-4862.541445	-4861.899506	1.28388	Xylo	NonCanon	 DNA-directed RNA polymerase II subunit GRINL1A 	0.257178859520774	1
LOC551457	-4512.835526	-4512.835526	0	Xylo	NonCanon	 GDP-fucose protein O-fucosyltransferase 1 	1	1
LOC551467	-4963.294981	-4963.294981	0	Xylo	Canon	 syntaxin-18 	1	1
LOC551484	-8681.473854	-8681.473854	0	Xylo	NonCanon	 sphingomyelin phosphodiesterase 4 	1	1
LOC551500	-12790.965819	-12790.961906	0.007826	Xylo	Canon	 phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform 	0.929507353758101	1
LOC551501	-2174.829876	-2174.829876	0	Xylo	NonCanon	 fringe glycosyltransferase 	1	1
LOC551517	-5424.475768	-5424.475768	0	Xylo	Canon	 beta-TrCP 	1	1
LOC551530	-22899.107766	-22899.107767	-2e-06	Xylo	NonCanon	 putative U5 small nuclear ribonucleoprotein 200 kDa helicase 	1	1
LOC551549	-6432.180947	-6432.180947	0	Xylo	NonCanon	 transmembrane 9 superfamily member 3 	1	1
LOC551554	-1774.85398	-1774.85398	0	Xylo	Canon	 ras-related protein Rac1 	1	1
LOC551578	-9705.276038	-9704.52282	1.50644	Xylo	NonCanon	 protein O-mannosyl-transferase 2 	0.219683115450767	1
LOC551581	-6621.190113	-6621.18131	0.017606	Xylo	NonCanon	 N-acetylgalactosamine kinase 	0.894440447510601	1
LOC551589	-2400.318783	-2400.318783	0	Xylo	NonCanon	 beta-1,3-galactosyltransferase brn 	1	1
LOC551602	-7260.681615	-7260.681615	0	Xylo	NonCanon	 ras GTPase-activating protein-binding protein 2 	1	1
LOC551603	-2249.962729	-2249.962729	0	Xylo	NonCanon	 ras-related protein Rab-11A 	1	1
LOC551607	-1222.49184	-1222.49184	0	Xylo	NonCanon	 DNA-directed RNA polymerase II subunit RPB11 	1	1
LOC551608	-5542.024133	-5542.024133	0	Xylo	Canon	 serine/threonine-protein kinase pelle 	1	1
LOC551618	-6350.417023	-6349.213019	2.40801	Xylo	Canon	 prostatic acid phosphatase 	0.120715734357332	1
LOC551619	-11126.433705	-11125.290712	2.28599	Xylo	NonCanon	 transmembrane protein 8B 	0.130546818607349	1
LOC551629	-16521.40857	-16519.959051	2.89904	Xylo	NonCanon	 isoleucine--tRNA ligase, cytoplasmic 	0.0886323235993276	1
LOC551631	-8649.570802	-8645.436332	8.26894	Xylo	NonCanon	 dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial 	0.004032904518283	1
LOC551642	-5157.532566	-5157.015522	1.03409	Xylo	NonCanon	 GPI mannosyltransferase 4 	0.309199976410761	1
LOC551662	-3114.589851	-3113.677558	1.82459	Xylo	NonCanon	 beta-1,4-galactosyltransferase 7 	0.176767886508668	1
LOC551664	-4228.491672	-4227.500665	1.98201	Xylo	Canon	 palmitoyl-protein thioesterase 1 	0.159178817514839	1
LOC551668	-12719.943471	-12719.943471	0	Xylo	Canon	 regulatory-associated protein of mTOR 	1	1
LOC551679	-2571.225967	-2571.225967	0	Xylo	NonCanon	 transmembrane protein 47 	1	1
LOC551683	-4678.700892	-4678.700892	0	Xylo	NonCanon	 palmitoyltransferase ZDHHC5 	1	1
LOC551695	-775.176371	-773.359753	3.63324	Xylo	NonCanon	 gamma-secretase subunit pen-2 	0.0566364572502208	1
LOC551699	-5560.253584	-5560.253584	0	Xylo	NonCanon	 transmembrane protein 145 	1	1
LOC551709	-13618.579077	-13618.579077	0	Xylo	NonCanon	 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 	1	1
LOC551712	-6054.850884	-6054.850884	0	Xylo	NonCanon	 lipoyltransferase 1, mitochondrial 	1	1
LOC551721	-5469.215878	-5469.215878	0	Xylo	Canon	 V-type proton ATPase subunit B 	1	1
LOC551732	-4434.669508	-4428.786044	11.7669	Xylo	NonCanon	 protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha 	0.00060293307047426	0.620418129518014
LOC551749	-8040.320063	-8040.320063	0	Xylo	NonCanon	 LARGE xylosyl- and glucuronyltransferase 1 	1	1
LOC551753	-18540.664608	-18539.923037	1.48314	Xylo	NonCanon	 RNA polymerase II-associated protein 1 	0.223283885688772	1
LOC551755	-1413.368783	-1413.368783	0	Xylo	NonCanon	 transmembrane protein 35A 	1	1
LOC551757	-2041.708959	-2041.708959	0	Xylo	NonCanon	 cytochrome b-c1 complex subunit 7 	1	1
LOC551794	-2252.810309	-2252.810309	0	Xylo	NonCanon	 transmembrane protein 50A 	1	1
LOC551806	-4522.89268	-4522.665816	0.453728	Xylo	NonCanon	 aquaporin 	0.500569882699034	1
LOC551815	-5100.188462	-5100.188462	0	Xylo	NonCanon	 putative methyltransferase C9orf114 homolog 	1	1
LOC551817	-1586.059216	-1586.059216	0	Xylo	NonCanon	 putative peptidyl-prolyl cis-trans isomerase dodo 	1	1
LOC551819	-5327.6905	-5325.533114	4.31477	Xylo	Canon	 TNF receptor-associated factor 6 	0.0377828782553416	1
LOC551827	-4300.964363	-4300.964363	0	Xylo	NonCanon	 CD2 antigen cytoplasmic tail-binding protein 2 homolog 	1	1
LOC551837	-12242.968372	-12240.853659	4.22943	Xylo	NonCanon	 long-chain-fatty-acid--CoA ligase ACSBG2 	0.0397287806756001	1
LOC551847	-4569.429307	-4569.429307	0	Xylo	NonCanon	 N-acetyl-D-glucosamine kinase 	1	1
LOC551872	-3586.22673	-3586.22673	0	Xylo	NonCanon	 porphobilinogen deaminase 	1	1
LOC551882	-3006.659876	-3006.659876	0	Xylo	NonCanon	 protein dj-1beta 	1	1
LOC551892	-3562.209982	-3562.209982	0	Xylo	NonCanon	 cytoplasmic protein NCK1 	1	1
LOC551898	-1358.391243	-1358.391243	0	Xylo	NonCanon	 tetraspanin-5 	1	1
LOC551912	-1040.392296	-1040.392296	0	Xylo	NonCanon	 c-Myc-binding protein 	1	1
