Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC724794	-1272.723455	-1262.546754	20.3534	Nova	NonCanon	 multifunctional methyltransferase subunit TRM112-like protein 	6.43785966934356e-06	0.00670181191578664
LOC724798	-5219.434417	-5217.258288	4.35226	Nova	NonCanon	 tRNA (guanine(10)-N2)-methyltransferase homolog 	0.0369598687770298	1
LOC724809	-9256.184461	-9255.755765	0.857392	Nova	NonCanon	 WD repeat-containing protein 46 	0.354469552420335	1
LOC724827	-2957.967002	-2957.541999	0.850006	Nova	NonCanon	 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 	0.356550640402112	1
LOC724863	-8313.337818	-8312.494507	1.68662	Nova	NonCanon	 RNA polymerase II subunit B1 CTD phosphatase Rpap2 	0.194047127473192	1
LOC724865	-13065.458042	-13065.458042	0	Nova	NonCanon	 ABC transporter G family member 20 	1	1
LOC724885	-3015.802335	-3015.802335	0	Nova	NonCanon	 zinc finger protein 395 	1	1
LOC724888	-1163.770834	-1163.770834	0	Nova	NonCanon	 ras association domain-containing protein 2 	1	1
LOC724891	-7419.642892	-7419.469097	0.34759	Nova	NonCanon	 DNA polymerase epsilon subunit 2 	0.555480553244465	1
LOC724896	-901.492393	-901.492393	0	Nova	NonCanon	 transmembrane protein 170A 	1	1
LOC724926	-10600.063743	-10598.827824	2.47184	Nova	NonCanon	 DNA polymerase alpha subunit B 	0.115902172923956	1
LOC724930	-8432.039591	-8429.660134	4.75891	Nova	Canon	 caspase-8 	0.0291470005904117	1
LOC724932	-5569.903917	-5568.956391	1.89505	Nova	NonCanon	 xyloside xylosyltransferase 1 	0.168633429625746	1
LOC724947	-3716.015389	-3715.992495	0.045788	Nova	NonCanon	 lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase 	0.830561633961491	1
LOC724948	-10897.216394	-10897.216394	0	Nova	NonCanon	 protein KRI1 homolog 	1	1
LOC724953	-2907.802663	-2907.802663	0	Nova	NonCanon	 U6 snRNA phosphodiesterase 	1	1
LOC724954	-1912.616839	-1911.878928	1.47582	Nova	NonCanon	 rhodanese domain-containing protein CG4456 	0.224429669019904	1
LOC725023	-5979.156928	-5979.156928	0	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 26 	1	1
LOC725026	-5293.066099	-5293.066099	0	Nova	NonCanon	 retinol dehydrogenase 10-A 	1	1
LOC725044	-5836.192503	-5836.192503	0	Nova	NonCanon	 TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L 	1	1
LOC725055	-610.327915	-610.327915	0	Nova	NonCanon	 gamma-glutamylcyclotransferase 	1	1
LOC725111	-11571.815023	-11570.765581	2.09888	Nova	Canon	 piwi-like protein Ago3 	0.147407080201533	1
LOC725142	-937.014352	-937.014352	0	Nova	NonCanon	 U6 snRNA-associated Sm-like protein LSm2 	1	1
LOC725143	-4412.35982	-4410.701089	3.31746	Nova	NonCanon	 probable U3 small nucleolar RNA-associated protein 11 	0.0685476580728158	1
LOC725146	-4314.786869	-4308.043014	13.4877	Nova	NonCanon	 very-long-chain enoyl-CoA reductase 	0.00024013235574467	0.245415267571053
LOC725149	-12536.371234	-12535.377005	1.98846	Nova	NonCanon	 GPI ethanolamine phosphate transferase 2 	0.158501993067984	1
LOC725178	-8411.402708	-8411.090652	0.624112	Nova	Canon	 chitooligosaccharidolytic beta-N-acetylglucosaminidase 	0.429523332861453	1
LOC725184	-1254.613416	-1254.613416	0	Nova	Canon	 gamma-aminobutyric acid receptor-associated protein 	1	1
LOC725204	-4052.429164	-4052.429164	0	Nova	NonCanon	 tyrosine aminotransferase 	1	1
LOC725216	-23582.930105	-23574.611847	16.6365	Nova	NonCanon	 DNA-directed RNA polymerase I subunit RPA1 	4.52713712789543e-05	0.0467653265311598
LOC725238	-4057.690362	-4057.671632	0.03746	Nova	NonCanon	 histone H1 	0.846531493725124	1
LOC725240	-1341.574754	-1340.497717	2.15407	Nova	NonCanon	 mitochondrial import inner membrane translocase subunit Tim9 	0.142192515958699	1
LOC725261	-1903.886975	-1903.886975	0	Nova	NonCanon	 carbonic anhydrase 6 	1	1
LOC725266	-1594.965695	-1594.940393	0.050604	Nova	NonCanon	 oligosaccharyltransferase complex subunit ostc-A 	0.822015582159014	1
LOC725306	-25337.641941	-25335.577669	4.12854	Nova	NonCanon	 TATA-binding protein-associated factor 172 	0.042165714378473	1
LOC725316	-1529.755444	-1528.060301	3.39029	Nova	NonCanon	 transmembrane protein 208 	0.0655814136015789	1
LOC725320	-9134.98675	-9134.98675	0	Nova	NonCanon	 N-alpha-acetyltransferase 35, NatC auxiliary subunit 	1	1
LOC725325	-6962.044002	-6962.044002	0	Nova	NonCanon	 glucose-6-phosphate 1-dehydrogenase 	1	1
LOC725330	-6684.96243	-6684.96243	0	Nova	NonCanon	 DNA polymerase delta small subunit 	1	1
LOC725343	-7633.04039	-7615.530458	35.0199	Nova	NonCanon	 alkyldihydroxyacetonephosphate synthase 	3.26352931416465e-09	3.43323283850122e-06
LOC725345	-1108.351047	-1108.340415	0.021264	Nova	NonCanon	 ras-like protein family member 10B 	0.884062058786319	1
LOC725348	-5127.508584	-5127.508584	0	Nova	NonCanon	 DNA mismatch repair protein Msh2 	1	1
LOC725362	-3369.829217	-3369.829217	0	Nova	NonCanon	 protein arginine N-methyltransferase 1 	1	1
LOC725363	-4365.735103	-4365.161804	1.1466	Nova	NonCanon	 isopentenyl-diphosphate Delta-isomerase 1 	0.28426202133826	1
LOC725368	-5182.220758	-5182.220758	0	Nova	Canon	 probable serine/threonine-protein kinase DDB_G0283337 	1	1
LOC725374	-2601.439699	-2601.439699	0	Nova	Canon	 dual specificity mitogen-activated protein kinase kinase 6 	1	1
LOC725388	-8559.151532	-8559.151532	0	Nova	Canon	 probable RNA helicase armi 	1	1
LOC725416	-1614.225032	-1614.225032	0	Nova	NonCanon	 U1 small nuclear ribonucleoprotein C 	1	1
LOC725459	-3233.259438	-3233.259438	0	Nova	NonCanon	 transmembrane protein 267 	1	1
LOC725477	-7614.911418	-7613.975299	1.87224	Nova	NonCanon	 transmembrane protein 245 	0.171218749894142	1
LOC725478	-2649.364598	-2648.578954	1.57129	Nova	NonCanon	 N-acetyltransferase 6 	0.210019773311733	1
LOC725486	-10202.881805	-10201.953413	1.85678	Nova	NonCanon	 2',5'-phosphodiesterase 12 	0.172996894877711	1
LOC725491	-2186.573461	-2186.551574	0.043774	Nova	NonCanon	 GPI mannosyltransferase 1 	0.834274650317734	1
LOC725496	-5601.474529	-5590.149536	22.65	Nova	NonCanon	 dimethyladenosine transferase 1, mitochondrial 	1.94360220422829e-06	0.00202523349680588
LOC725505	-3026.498037	-3025.860444	1.27519	Nova	NonCanon	 tetraspanin-33 	0.258795292728596	1
LOC725512	-7064.674252	-7064.674252	0	Nova	Canon	 RISC-loading complex subunit TARBP2 	1	1
LOC725529	-3798.624128	-3798.624128	0	Nova	NonCanon	 kynurenine/alpha-aminoadipate aminotransferase, mitochondrial 	1	1
LOC725539	-7689.309123	-7685.570069	7.47811	Nova	NonCanon	 phosphoacetylglucosamine mutase 	0.00624535945059487	1
LOC725551	-2734.510819	-2734.510819	0	Nova	Canon	 high mobility group protein DSP1 	1	1
LOC725552	-9505.929431	-9494.346772	23.1653	Nova	NonCanon	 DNA-directed RNA polymerase III subunit RPC1 	1.48655698972545e-06	0.00155047894028365
LOC725566	-1886.021029	-1883.166976	5.70811	Nova	NonCanon	 succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial 	0.0168867106238051	1
LOC725569	-4842.419093	-4842.419093	0	Nova	NonCanon	 UDP-xylose and UDP-N-acetylglucosamine transporter 	1	1
LOC725571	-5648.507227	-5648.507227	0	Nova	Canon	 protein transport protein Sec61 subunit alpha 	1	1
LOC725572	-1223.951928	-1223.825602	0.252652	Nova	NonCanon	 ribonuclease kappa-B 	0.615213882248524	1
LOC725576	-8936.237112	-8936.237112	0	Nova	NonCanon	 protein GPR107 	1	1
LOC725603	-2563.11409	-2562.731134	0.765912	Nova	NonCanon	 protein-cysteine N-palmitoyltransferase Rasp 	0.381484686427927	1
LOC725609	-852.022214	-852.022214	0	Nova	NonCanon	 heat shock factor binding protein 1-like 	1	1
LOC725611	-20479.410373	-20476.238753	6.34324	Nova	NonCanon	 DNA polymerase alpha catalytic subunit 	0.011782945958821	1
LOC725612	-13450.983037	-13450.188183	1.58971	Nova	NonCanon	 WASH complex subunit 5 	0.207367571618274	1
LOC725628	-3090.847567	-3090.847567	0	Nova	NonCanon	 N-alpha-acetyltransferase 40 	1	1
LOC725633	-1653.203143	-1653.124197	0.157892	Nova	NonCanon	 probable DNA-directed RNA polymerases I and III subunit RPAC2 	0.691104763014702	1
LOC725641	-1089.461614	-1089.461614	0	Nova	NonCanon	 U6 snRNA-associated Sm-like protein LSm5 	1	1
LOC725661	-7089.21732	-7086.797499	4.83964	Nova	Canon	 uncharacterized LOC725661 	0.0278127005908073	1
LOC725686	-929.313208	-929.313208	0	Nova	NonCanon	 CDC42 small effector protein homolog 	1	1
LOC725688	-2401.976353	-2401.976353	0	Nova	Canon	 lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog 	1	1
LOC725690	-4187.158263	-4185.210405	3.89572	Nova	NonCanon	 tetraspanin-3 	0.0484092851563488	1
LOC725701	-7079.542405	-7079.542405	0	Nova	NonCanon	 sialin-like 	1	1
LOC725705	-1294.90854	-1294.90854	0	Nova	NonCanon	 mitochondrial import inner membrane translocase subunit Tim13 	1	1
LOC725719	-14074.361215	-14073.636151	1.45013	Nova	NonCanon	 DNA-directed RNA polymerase I subunit RPA2 	0.228507094056635	1
LOC725744	-2708.708848	-2708.708848	0	Nova	NonCanon	 ubiquitin thioesterase otubain-like 	1	1
LOC725753	-3534.66171	-3534.66171	0	Nova	NonCanon	 transmembrane protein 45B 	1	1
LOC725756	-6753.480454	-6750.212602	6.5357	Nova	Canon	 beta-galactosidase 	0.0105730610444141	1
LOC725770	-9183.408364	-9183.408364	0	Nova	Canon	 phosphatidylinositol 3-kinase catalytic subunit type 3 	1	1
LOC725780	-4299.009893	-4299.009893	0	Nova	NonCanon	 ubiquitin carboxyl-terminal hydrolase calypso 	1	1
LOC725801	-4896.968354	-4896.615797	0.705114	Nova	NonCanon	 G/T mismatch-specific thymine DNA glycosylase 	0.401070633092603	1
LOC725835	-1358.767738	-1358.767738	0	Nova	NonCanon	 DNA polymerase epsilon subunit 4 	1	1
LOC725856	-1569.432461	-1569.432429	6.4e-05	Nova	NonCanon	 ras-related protein Rab-6.2 	0.993616991599073	1
LOC725880	-784.867809	-784.867809	0	Nova	NonCanon	 small nuclear ribonucleoprotein F 	1	1
LOC725881	-3508.838027	-3508.086197	1.50366	Nova	NonCanon	 uncharacterized LOC725881 	0.220109068832387	1
LOC725896	-6163.455666	-6163.455666	0	Nova	NonCanon	 nucleoporin p58/p45 	1	1
LOC725899	-5338.2659	-5338.2659	0	Nova	Canon	 alpha-N-acetylgalactosaminidase 	1	1
LOC725922	-7228.435132	-7228.435132	0	Nova	NonCanon	 mitochondrial basic amino acids transporter 	1	1
LOC725942	-1797.13088	-1797.13088	0	Nova	NonCanon	 glutathione S-transferase 1-1 	1	1
LOC725947	-700.067716	-697.807639	4.52015	Nova	NonCanon	 U6 snRNA-associated Sm-like protein LSm6 	0.0334978943775978	1
LOC726002	-14683.007079	-14683.007079	0	Nova	Canon	 tyrosine-protein kinase hopscotch 	1	1
LOC726015	-3666.180298	-3665.14798	2.06464	Nova	NonCanon	 cytoplasmic dynein 2 light intermediate chain 1 	0.150750524732644	1
LOC726030	-9864.00619	-9864.00619	0	Nova	NonCanon	 transmembrane protein 214-A 	1	1
LOC726040	-12598.347422	-12597.570589	1.55367	Nova	NonCanon	 4-coumarate--CoA ligase 1 	0.212594466260306	1
LOC726061	-1378.641327	-1378.641327	0	Nova	NonCanon	 mitochondrial import inner membrane translocase subunit Tim10 	1	1
LOC726095	-4072.112815	-4072.112815	0	Nova	NonCanon	 galactoside 2-alpha-L-fucosyltransferase 2 	1	1
LOC726102	-7506.41473	-7506.41473	0	Nova	NonCanon	 transmembrane protein 135 	1	1
LOC726118	-1705.996099	-1705.996099	0	Nova	NonCanon	 uncharacterized LOC726118 	1	1
LOC726131	-1224.373402	-1224.010124	0.726556	Nova	NonCanon	 mitochondrial import inner membrane translocase subunit Tim10B 	0.394001805862691	1
LOC726163	-3000.529874	-3000.529874	0	Nova	NonCanon	 methyltransferase-like protein 5 	1	1
LOC726164	-2472.879987	-2469.298677	7.16262	Nova	NonCanon	 uncharacterized protein CG1161 	0.0074438389861101	1
LOC726167	-3204.232903	-3192.436951	23.5919	Nova	Canon	 lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog 	1.19087759470532e-06	0.00124327620887236
LOC726172	-4147.81151	-4147.81151	0	Nova	Canon	 death-associated inhibitor of apoptosis 2 	1	1
LOC726187	-9028.449981	-9027.615588	1.66879	Nova	Canon	 AP-1 complex subunit beta-1 	0.196420682383621	1
LOC726197	-2041.996379	-2041.996379	0	Nova	Canon	 autophagy-related protein 101 	1	1
LOC726205	-3190.2966	-3190.2966	0	Nova	NonCanon	 inosine triphosphate pyrophosphatase 	1	1
LOC726212	-8576.38618	-8576.38618	0	Nova	NonCanon	 25S rRNA (cytosine-C(5))-methyltransferase nop2 	1	1
LOC726221	-1609.35399	-1609.35399	0	Nova	NonCanon	 transmembrane protein 14C 	1	1
LOC726227	-6977.898478	-6977.898478	0	Nova	NonCanon	 DNA primase small subunit 	1	1
LOC726237	-3814.349961	-3814.349961	0	Nova	NonCanon	 protein disulfide-isomerase TMX3 	1	1
LOC726239	-3954.007109	-3953.15867	1.69688	Nova	NonCanon	 putative lipoyltransferase 2, mitochondrial 	0.19269651104629	1
LOC726240	-1801.650755	-1796.575099	10.1513	Nova	NonCanon	 globin-1 	0.00144199519142256	1
LOC726253	-2813.1908	-2813.1908	0	Nova	NonCanon	 UDP-N-acetylglucosamine transferase subunit ALG13 homolog 	1	1
LOC726255	-5104.505643	-5103.22425	2.56279	Nova	NonCanon	 complex I intermediate-associated protein 30, mitochondrial 	0.109405352661385	1
LOC726289	-2508.683785	-2508.683785	0	Nova	Canon	 transcription factor AP-1 	1	1
LOC726302	-2532.374711	-2529.656282	5.43686	Nova	NonCanon	 alpha-protein kinase 1 	0.0197160824801885	1
LOC726303	-3610.126202	-3610.111854	0.028696	Nova	NonCanon	 N-acetyltransferase family 8 member 3 	0.865482859241211	1
LOC726310	-12844.709104	-12840.414375	8.58946	Nova	NonCanon	 GPI ethanolamine phosphate transferase 1 	0.00338114254827439	1
LOC726315	-7369.97338	-7369.97338	0	Nova	NonCanon	 sphingomyelin phosphodiesterase 1 	1	1
LOC726352	-3609.658429	-3609.658429	0	Nova	NonCanon	 transmembrane protease serine 11B-like protein 	1	1
LOC726380	-4383.990472	-4382.505591	2.96976	Nova	NonCanon	 protein-S-isoprenylcysteine O-methyltransferase 	0.0848344393302097	1
LOC726389	-5695.637072	-5695.637072	0	Nova	NonCanon	 glycerophosphodiester phosphodiesterase 1 	1	1
LOC726409	-1904.633285	-1904.633285	0	Nova	NonCanon	 peptidyl-prolyl cis-trans isomerase H 	1	1
LOC726414	-11947.244747	-11943.928301	6.63289	Nova	NonCanon	 protein windpipe 	0.0100112708131939	1
LOC726418	-6037.664042	-6037.364366	0.599352	Nova	NonCanon	 flavin-containing monooxygenase FMO GS-OX-like 4 	0.438825374291611	1
LOC726428	-2638.918324	-2638.918324	0	Nova	NonCanon	 probable RNA-binding protein EIF1AD 	1	1
LOC726476	-4808.619506	-4808.619506	0	Nova	NonCanon	 alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase 	1	1
LOC726497	-27790.772343	-27790.234315	1.07606	Nova	Canon	 autophagy-related protein 2 homolog B 	0.299580635907356	1
LOC726498	-1537.008083	-1534.714365	4.58744	Nova	NonCanon	 mitochondrial import inner membrane translocase subunit Tim8 	0.0322070845011276	1
LOC726500	-1422.11114	-1422.11114	0	Nova	Canon	 eukaryotic translation initiation factor 2 subunit 1 	1	1
LOC726540	-15843.071507	-15843.071507	0	Nova	NonCanon	 DNA (cytosine-5)-methyltransferase PliMCI 	1	1
LOC726562	-8078.67221	-8078.67221	0	Nova	Canon	 phosphoinositide 3-kinase regulatory subunit 4 	1	1
LOC726579	-8550.71663	-8550.71663	0	Nova	NonCanon	 cleft lip and palate transmembrane protein 1-like protein 	1	1
LOC726583	-10073.443306	-10068.817718	9.25118	Nova	NonCanon	 DNA polymerase eta 	0.00235343731565684	1
LOC726609	-1841.205388	-1841.0505	0.309776	Nova	NonCanon	 N-alpha-acetyltransferase 11 	0.577817673212577	1
LOC726637	-9594.34812	-9593.69013	1.31598	Nova	Canon	 ubiquitin-like modifier-activating enzyme atg7 	0.251314791331639	1
LOC726666	-916.889857	-916.889857	0	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 28 	1	1
LOC726721	-686.181886	-686.181886	0	Nova	Canon	 protein transport protein Sec61 subunit gamma 	1	1
LOC726742	-13841.122255	-13838.502733	5.23904	Nova	NonCanon	 chromosome transmission fidelity protein 18 homolog 	0.0220854579249979	1
LOC726747	-1758.495851	-1758.495851	0	Nova	NonCanon	 cytochrome b-c1 complex subunit 8 	1	1
LOC726754	-4806.137941	-4805.555818	1.16425	Nova	NonCanon	 kynurenine formamidase 	0.280585868489596	1
LOC726760	-8981.15344	-8978.616754	5.07337	Nova	Canon	 inhibitor of nuclear factor kappa-B kinase subunit beta 	0.0242961053916732	1
LOC726800	-4908.715122	-4907.518344	2.39356	Nova	NonCanon	 probable RNA polymerase II nuclear localization protein SLC7A6OS 	0.121835893331881	1
LOC726811	-4441.084608	-4441.084608	0	Nova	NonCanon	 protein-lysine N-methyltransferase EEF2KMT 	1	1
LOC726812	-6198.628794	-6198.628794	0	Nova	NonCanon	 RNA polymerase I-specific transcription initiation factor RRN3 	1	1
LOC726822	-2817.252283	-2817.252283	0	Nova	NonCanon	 geranylgeranyl transferase type-2 subunit beta 	1	1
LOC726826	-5687.278269	-5687.278269	0	Nova	NonCanon	 peptidyl-prolyl cis-trans isomerase cyp11 	1	1
LOC726850	-1877.862162	-1877.862162	0	Nova	NonCanon	 cytochrome b5 	1	1
LOC726869	-7608.695253	-7608.695253	0	Nova	NonCanon	 transmembrane protein 209 	1	1
LOC726872	-2536.548186	-2536.548186	0	Nova	NonCanon	 LDLR chaperone boca 	1	1
LOC726887	-3256.350315	-3253.974253	4.75212	Nova	NonCanon	 ras-related protein Rab-32 	0.0292622223291397	1
LOC726890	-4039.218269	-4039.218269	0	Nova	NonCanon	 carbonic anhydrase 2 	1	1
LOC726923	-1197.42296	-1196.96862	0.90868	Nova	NonCanon	 DNA polymerase epsilon subunit 3 	0.340464896289703	1
LOC726928	-12030.064759	-12024.781026	10.5675	Nova	NonCanon	 ras guanine nucleotide exchange factor Y 	0.00115093273987075	1
LOC726947	-7490.255347	-7488.987848	2.535	Nova	Canon	 TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 	0.111346886533141	1
LOC726958	-2631.326238	-2631.326238	0	Nova	Canon	 tumor necrosis factor receptor superfamily member wengen 	1	1
LOC726983	-7619.819735	-7618.135578	3.36831	Nova	NonCanon	 geranylgeranyl transferase type-2 subunit alpha 	0.0664619002234411	1
LOC726999	-3885.773775	-3885.773775	0	Nova	NonCanon	 iroquois-class homeodomain protein IRX-6 	1	1
LOC727004	-2400.974085	-2399.422389	3.10339	Nova	NonCanon	 putative glutathione-specific gamma-glutamylcyclotransferase 2 	0.0781294448789812	1
LOC727009	-9840.046058	-9837.815253	4.46161	Nova	NonCanon	 cytoplasmic tRNA 2-thiolation protein 2 	0.0346648103129264	1
LOC727022	-8908.941049	-8908.016341	1.84942	Nova	NonCanon	 RNA polymerase II-associated protein 3 	0.173850866862493	1
LOC727025	-589.044256	-589.044256	0	Nova	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC4 	1	1
LOC727027	-8366.701336	-8347.073642	39.2554	Nova	NonCanon	 cleft lip and palate transmembrane protein 1 homolog 	3.71838571251511e-10	3.91917854099093e-07
LOC727048	-3679.25469	-3679.25469	0	Nova	NonCanon	 methyltransferase-like protein 22 	1	1
LOC727116	-2541.905931	-2541.597787	0.616288	Nova	NonCanon	 uncharacterized LOC727116 	0.432430042412726	1
LOC727122	-1120.547832	-1119.209533	2.6766	Nova	NonCanon	 methyltransferase-like protein 17, mitochondrial 	0.101832935417033	1
LOC727146	-10203.759191	-10203.759191	0	Nova	Canon	 sphingomyelin phosphodiesterase 	1	1
LOC727186	-1443.74269	-1442.669173	2.14703	Nova	NonCanon	 dolichol-phosphate mannosyltransferase subunit 3 	0.142845981260385	1
LOC727229	-9288.722622	-9288.653741	0.137762	Nova	NonCanon	 protein HIRA homolog 	0.710516102097131	1
LOC727237	-6714.048028	-6712.933759	2.22854	Nova	NonCanon	 carbonic anhydrase 2 	0.135481815809257	1
LOC727238	-25794.072643	-25793.235414	1.67446	Nova	NonCanon	 histone-lysine N-methyltransferase ash1 	0.195662217610418	1
LOC727299	-5615.398711	-5615.398711	0	Nova	NonCanon	 probable splicing factor, arginine/serine-rich 7 	1	1
LOC727303	-5355.630358	-5354.849667	1.56138	Nova	NonCanon	 S-adenosylmethionine sensor upstream of mTORC1 	0.211463276093969	1
LOC727320	-7659.974964	-7659.718014	0.5139	Nova	NonCanon	 U3 small nucleolar RNA-associated protein 18 homolog 	0.473455432160994	1
LOC727378	-933.098341	-933.079156	0.03837	Nova	NonCanon	 peptidyl-prolyl cis-trans isomerase-like 1 	0.844702042606005	1
LOC727396	-14790.70744	-14790.70744	0	Nova	Canon	 eukaryotic translation initiation factor 2-alpha kinase 	1	1
LOC727420	-4412.367365	-4409.935079	4.86457	Nova	NonCanon	 transmembrane protein 192 	0.0274136294115497	1
LOC727456	-281.2702	-281.2702	0	Nova	NonCanon	 glucose-6-phosphate 1-epimerase 	1	1
LOC727495	-11491.655248	-11491.653155	0.004186	Nova	NonCanon	 valine--tRNA ligase, mitochondrial 	0.948413416609777	1
LOC727539	-3919.460214	-3914.650966	9.6185	Nova	NonCanon	 lysocardiolipin acyltransferase 1 	0.00192627000112073	1
LOC727582	-4871.524689	-4871.524689	0	Nova	NonCanon	 tryptophan--tRNA ligase, cytoplasmic 	1	1
LOC727622	-5672.086679	-5672.086679	0	Nova	NonCanon	 probable aspartate aminotransferase, cytoplasmic 	1	1
LOC727634	-5973.321589	-5970.941519	4.76014	Nova	Canon	 activating molecule in BECN1-regulated autophagy protein 1 	0.0291261789155883	1
LOC727652	-17791.678501	-17787.772835	7.81133	Nova	NonCanon	 cilia- and flagella-associated protein 65 	0.00519196787816097	1
NOS	-14242.762001	-14241.561126	2.40175	Nova	Canon	 nitric oxide synthase 	0.121199600298448	1
